,id,api_model,api_link,is_boosted,title,alt_titles,thumbnail,main_reference_number,has_not_been_viewed_much,boost_rank,date_start,date_end,date_display,date_qualifier_title,date_qualifier_id,artist_display,place_of_origin,dimensions,medium_display,inscriptions,credit_line,publication_history,exhibition_history,provenance_text,publishing_verification_level,internal_department_id,fiscal_year,fiscal_year_deaccession,is_public_domain,is_zoomable,max_zoom_window_size,copyright_notice,has_multimedia_resources,has_educational_resources,colorfulness,color,latitude,longitude,latlon,is_on_view,on_loan_display,gallery_title,gallery_id,artwork_type_title,artwork_type_id,department_title,department_id,artist_id,artist_title,alt_artist_ids,artist_ids,artist_titles,category_ids,category_titles,artwork_catalogue_ids,term_titles,style_id,style_title,alt_style_ids,style_ids,style_titles,classification_id,classification_title,alt_classification_ids,classification_ids,classification_titles,subject_id,alt_subject_ids,subject_ids,subject_titles,material_id,alt_material_ids,material_ids,material_titles,technique_id,alt_technique_ids,technique_ids,technique_titles,theme_titles,image_id,alt_image_ids,document_ids,sound_ids,video_ids,text_ids,section_ids,section_titles,site_ids,suggest_autocomplete_all,last_updated_source,last_updated,timestamp,suggest_autocomplete_boosted
54,100064,artworks,https://api.artic.edu/api/v1/artworks/100064,False,Series IV,,"{'lqip': 'data:image/gif;base64,R0lGODlhBQAFAPQAAJSUfYV8iI6FjZCPgZ6XjZeNlZWRlpeSmJ2SmZ2cmp2Zn6WfkqSbnaadnaafn6ylmbCmnaujp6ykqK+mqa2mqq6qqrClqLGnqLuxsQAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAFAAUAAAUVIHZBhSM1S2BQDyAcUzIgisUQURUCADs=', 'width': 782, 'height': 768, 'alt_text': 'A work made of collage composed of watercolor, gouache, colored pencil, and silver metallic paint, with printed paper, japanese paper and string on handmade colored paper with embossment.'}",1983.40,True,,1981.0,1981.0,1981,,,"Keiko Hara
Japanese, born 1942",Japan,293 × 297 mm,"Collage composed of watercolor, gouache, colored pencil, and silver metallic paint, with printed paper, Japanese paper and string on handmade colored paper with embossment",,Gift of Ainslie Harkness,,,,Web Basic,3.0,,,False,False,843,,False,False,14.277,"{'h': 0, 'l': 40, 's': 51, 'percentage': 0.0004297969639142469, 'population': 3}",,,,False,,,,,,Prints and Drawings,PC-13,31394.0,Keiko Hara,[],[31394],['Keiko Hara'],"['PC-13', 'PC-825']","['Prints and Drawings', 'Women artists']",[],"['collage', 'collage (technique)', 'paper (fiber product)', 'watercolor', 'water-base paint', 'paint', 'coating (material)', 'gouache', 'colored pencil', 'pencil', 'metallic paint', 'drawings (visual works)', 'prints and drawing']",,,[],[],[],TM-391,collage,"['TM-5', 'TM-4']","['TM-391', 'TM-5', 'TM-4']","['collage', 'drawings (visual works)', 'prints and drawing']",,[],[],[],TM-2982,"['TM-2403', 'TM-3343', 'TM-2577', 'TM-3238', 'TM-2404', 'TM-2420', 'TM-2450', 'TM-2427']","['TM-2982', 'TM-2403', 'TM-3343', 'TM-2577', 'TM-3238', 'TM-2404', 'TM-2420', 'TM-2450', 'TM-2427']","['paper (fiber product)', 'watercolor', 'water-base paint', 'paint', 'coating (material)', 'gouache', 'colored pencil', 'pencil', 'metallic paint']",TM-3951,[],['TM-3951'],['collage (technique)'],['Women artists'],897bc1eb-2671-1194-4ea2-cf71bad841d2,[],[],[],[],[],[],[],[],"[{'input': ['1983.40'], 'contexts': {'groupings': ['accession']}}, {'input': ['Series IV'], 'weight': 61, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-08T22:12:03-06:00,2021-04-22T22:44:47-05:00,
55,100065,artworks,https://api.artic.edu/api/v1/artworks/100065,False,Folding Linen,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAHh1ZX17apOQgZKRg5aUhZiXibOyqbi3rcK/tsPCuMLCuczKwczLw83Lw87Lw83Mw9LQx9TUzNXUzAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURoNMwCyIQyQEERjIUCiRFTwgAOw==', 'width': 2125, 'height': 3000, 'alt_text': 'A work made of etching and engraving on white wove paper.'}",1983.41,True,,1980.0,1980.0,1980,,,"Robert Baxter
American, born 1933",United States,280 × 203 mm (plate); 498 × 349 mm (sheet),Etching and engraving on white wove paper,,Gift of Robert Baxter,,,,Web Basic,3.0,,,False,False,843,,False,False,9.8937,"{'h': 49, 'l': 52, 's': 10, 'percentage': 0.022030164378918828, 'population': 221}",,,,False,,,,,,Prints and Drawings,PC-13,30538.0,Robert Baxter,[],[30538],['Robert Baxter'],['PC-13'],['Prints and Drawings'],[],"['etching', 'etching', 'paper (fiber product)', 'printing', 'engraving (printing process)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],TM-3874,"['TM-3861', 'TM-3892']","['TM-3874', 'TM-3861', 'TM-3892']","['etching', 'printing', 'engraving (printing process)']",[],b45d0680-8aac-16eb-920e-2d2d2097aef3,[],[],[],[],[],[],[],[],"[{'input': ['1983.41'], 'contexts': {'groupings': ['accession']}}, {'input': ['Folding Linen'], 'weight': 71, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:06:39-06:00,2021-04-22T22:44:47-05:00,
56,100066,artworks,https://api.artic.edu/api/v1/artworks/100066,False,"Mayor Byrne's Mile of Sculpture, Navy Pier",,"{'lqip': 'data:image/gif;base64,R0lGODlhAwAFAPMAAKSXdLalZoebkZSrnLOui66ylb+3mpWytJm1upu9vK+7qbq9rtHQt9jXusDTxQAAACH5BAAAAAAALAAAAAADAAUAAAQL0LC2iFOhCDAOShEAOw==', 'width': 1445, 'height': 2250, 'alt_text': 'A work made of color lithograph on white wove paper.'}",1983.42,False,,1982.0,1982.0,"May, 1982",,,"Red Grooms
American, born 1937",United States,582 × 918 mm,Color lithograph on white wove paper,,Gift of the Chicago International Art Exposition,,,,Web Basic,3.0,,,False,True,1280,"© 2018 Red Grooms / Artists Rights Society (ARS), New York",False,False,62.9176,"{'h': 51, 'l': 60, 's': 79, 'percentage': 0.06071234005415324, 'population': 672}",,,,False,,,,,,Prints and Drawings,PC-13,34750.0,Red Grooms,[],[34750],['Red Grooms'],"['PC-13', 'PC-827']","['Prints and Drawings', 'SAIC Alumni and Faculty']",[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],['SAIC Alumni and Faculty'],dc69f215-10b0-c989-cfce-a56a8f406dce,[],[],[],[],[],[],[],[],"[{'input': ['1983.42'], 'contexts': {'groupings': ['accession']}}, {'input': [""Mayor Byrne's Mile of Sculpture, Navy Pier""], 'weight': 638, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T19:35:52-06:00,2021-04-22T22:44:47-05:00,
57,100067,artworks,https://api.artic.edu/api/v1/artworks/100067,False,Chicago Art Exposition,,"{'lqip': 'data:image/gif;base64,R0lGODlhBQAFAPQAAHpkWm9pbZNkRpJlRpxpRZ9qRYxrV4FnWIJoW46Ce5eFeJqGeKWJd7aUe7GSfLKTfYuEgY6Gg5SIhJyPh5yQi62jnbOmnrion8SrmAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAFAAUAAAUVYMVEiSUJx+BQSGBMTwEQzbVAChYCADs=', 'width': 3000, 'height': 2975, 'alt_text': 'A work made of color lithograph on white wove paper.'}",1983.43,True,,1982.0,1982.0,1982,,,"Jack Tworkov
American, born Poland, 1900-1982",United States,610 × 611 mm (image); 700 × 700 mm (sheet),Color lithograph on white wove paper,,Gift of the Chicago International Art Exposition,,,,Web Basic,3.0,,,False,False,843,,False,False,43.1705,"{'h': 322, 'l': 38, 's': 4, 'percentage': 0.416319024672649, 'population': 2934}",,,,False,,,,,,Prints and Drawings,PC-13,26759.0,Jack Tworkov,[],[26759],['Jack Tworkov'],['PC-13'],['Prints and Drawings'],[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],41ebcf32-6921-3e45-2bdf-f06c6f783691,[],[],[],[],[],[],[],[],"[{'input': ['1983.43'], 'contexts': {'groupings': ['accession']}}, {'input': ['Chicago Art Exposition'], 'weight': 32, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:39:02-06:00,2021-04-22T22:44:47-05:00,
58,100068,artworks,https://api.artic.edu/api/v1/artworks/100068,False,Chicago Art Exposition,,"{'lqip': 'data:image/gif;base64,R0lGODlhAwAFAPMAAIZpWYhrW5N/caaFbaqHbqSGcbGfkL6tnb6vob2vos29rNLArvLt3/bu3/Lu4QAAACH5BAAAAAAALAAAAAADAAUAAAQL8BgkQhmAqLRYcxEAOw==', 'width': 2111, 'height': 3000, 'alt_text': 'A work made of lithographic poster on white wove paper.'}",1983.44,True,,1982.0,1982.0,1982,Made,4.0,"Jack Tworkov
American, born Poland, 1900-1982",United States,609 × 613 mm (image); 1005 × 702 mm (sheet),Lithographic poster on white wove paper,,Gift of the Chicago International Art Exposition,,,,Web Basic,3.0,,,False,False,843,,False,False,38.9758,"{'h': 237, 'l': 42, 's': 4, 'percentage': 0.08099699578379942, 'population': 818}",,,,False,,,,,,Prints and Drawings,PC-13,26759.0,Jack Tworkov,[],[26759],['Jack Tworkov'],['PC-13'],['Prints and Drawings'],[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],93fcc3d9-7c96-0db3-54ed-d9270fc3bcfa,[],[],[],[],[],[],[],[],"[{'input': ['1983.44'], 'contexts': {'groupings': ['accession']}}, {'input': ['Chicago Art Exposition'], 'weight': 19, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:38:03-06:00,2021-04-22T22:44:47-05:00,
59,100069,artworks,https://api.artic.edu/api/v1/artworks/100069,False,For Decisions and Revisions,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAGtlVHNrWXFoXnlpWnZvaYFwWqSfl6yelaqjl6mmmq2pnK2pn7SimLCmnbKmnrGoncW8sse+s8q+ts3AsgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURoJQw00EMSCMUjgEES6Q8UAgAOw==', 'width': 2406, 'height': 3000, 'alt_text': 'A work made of lithograph in nine colors on white wove paper.'}",1983.45,True,,1966.0,1983.0,1983,,,"Charles Arnoldi
American, born 1946",United States,466 × 619 mm (image); 612 × 770 mm (sheet),Lithograph in nine colors on white wove paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,55.1785,"{'h': 49, 'l': 57, 's': 92, 'percentage': 0.02347648344851483, 'population': 208}",,,,False,,,,,,Prints and Drawings,PC-13,1079.0,Charles Arnoldi,[],[1079],['Charles Arnoldi'],['PC-13'],['Prints and Drawings'],[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],eb0e903f-c371-a51e-e3fb-c37bf99d110d,[],[],[],[],[],[],[],[],"[{'input': ['1983.45'], 'contexts': {'groupings': ['accession']}}, {'input': ['For Decisions and Revisions'], 'weight': 119, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:38:20-06:00,2021-04-22T22:44:47-05:00,
60,10007,artworks,https://api.artic.edu/api/v1/artworks/10007,False,"The Bohemians Marching, from The Bohemians",,"{'lqip': 'data:image/gif;base64,R0lGODlhCAAFAPUAAHVxZHZyZXx5a397bYmEdY6KfZWRg5iUh6KekKShkrKuna6roLOwob+8r8TBtMXBtMXCtcjFt8fFu8zIuM/Lvc7LvtLOvdHNv9LPwNPPwdLPw9PRxdTSxtbTx9XUxtXUx9bUyNfVyNfVydjVydrYzAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAIAAUAAAYlQBGHA/KEQJ/RJYOxTCgizYGRUBQQpEVgICAADBsJpOGIPCqdIAA7', 'width': 3000, 'height': 1837, 'alt_text': 'A work made of etching and engraving with burin, on paper.'}",1959.169,False,,1621.0,1621.0,1621,Made,4.0,"Jacques Callot
French, 1592-1635",France,"125 × 234 mm (image/sheet, cut within platemark)","Etching and engraving with burin, on paper",,Print and Drawing Club Fund,,,,Web Basic,3.0,,,True,True,-1,,False,False,10.0969,"{'h': 48, 'l': 46, 's': 17, 'percentage': 0.014253266756784094, 'population': 62}",,,,False,,,,,,Prints and Drawings,PC-13,33844.0,Jacques Callot,[],[33844],['Jacques Callot'],['PC-13'],['Prints and Drawings'],"[None, None]","['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],afb26984-4f21-8705-df70-8eab7ed0c76f,[],[],[],[],[],[],[],[],"[{'input': ['1959.169'], 'contexts': {'groupings': ['accession']}}, {'input': ['The Bohemians Marching, from The Bohemians'], 'weight': 2066, 'contexts': {'groupings': ['title']}}]",2020-11-16T09:13:05-06:00,2021-02-09T20:21:27-06:00,2021-04-22T22:18:27-05:00,
61,100070,artworks,https://api.artic.edu/api/v1/artworks/100070,False,Night Repair,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAEJFSkRGSk1OUFRXW1RYXltfZoaFhImIh46OjY+Rk5SVlpWXmJmbn6CenZifqaioqMHAvsXFxcjHxcbIzAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURYMQ4U0IUiiEMCwIEh/Q0UAgAOw==', 'width': 2512, 'height': 3000, 'alt_text': 'A work made of lithograph in three colors on white wove paper.'}",1983.46,True,,1983.0,1983.0,1983,,,"Charles Arnoldi
American, born 1946",United States,682 × 545 mm (image); 817 × 687 mm (sheet),Lithograph in three colors on white wove paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,23.5399,"{'h': 215, 'l': 42, 's': 86, 'percentage': 0.004594175292525277, 'population': 39}",,,,False,,,,,,Prints and Drawings,PC-13,1079.0,Charles Arnoldi,[],[1079],['Charles Arnoldi'],['PC-13'],['Prints and Drawings'],[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],81ea453c-14d6-fccc-cd99-ea5d3a1abe6e,[],[],[],[],[],[],[],[],"[{'input': ['1983.46'], 'contexts': {'groupings': ['accession']}}, {'input': ['Night Repair'], 'weight': 89, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:38:57-06:00,2021-04-22T22:44:47-05:00,
62,100071,artworks,https://api.artic.edu/api/v1/artworks/100071,False,Stage Left,,"{'lqip': 'data:image/gif;base64,R0lGODlhCgAFAPUAAA4ZGxUVGBMYGRYZGBQeHyEeHjYqDSUoFDMoEw8cIA4dJhUfJwUkNxYiNR4sMEY0C1dXDX9dC2lLF2BPHW9ubXh2dHx4dnBxfHd2f398eX5/fX19f49lDIFxC4F9eoN+ev/gAv/+AoSBfYaEf3V1gHZ3gX1+hIaEgYOBhIyHhIqJgo6LhY2KhpCOiJeUka+tqrGwrbe0sQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAKAAUAAAYuQJgl8xFpSCWKywNQJAKICOeBSjkWjMYkBJKYWIIBoXCAdAyb2Gm0aqkwl8orCAA7', 'width': 3000, 'height': 1565, 'alt_text': 'A work made of color lithograph on paper.'}",1983.47,True,,1983.0,1983.0,1983,,,"Laddie John Dill
American, born 1943",United States,"25 × 48""",Color lithograph on paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,79.229,"{'h': 52, 'l': 50, 's': 98, 'percentage': 0.13834958670763112, 'population': 512}",,,,False,,,,,,Prints and Drawings,PC-13,34261.0,Laddie John Dill,[],[34261],['Laddie John Dill'],['PC-13'],['Prints and Drawings'],[],"['lithograph', 'paper (fiber product)', '21st Century', 'print', 'prints and drawing']",TM-12913,21st Century,[],['TM-12913'],['21st Century'],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],5b1ca66d-d9e4-d7a6-75aa-695c30a34134,[],[],[],[],[],[],[],[],"[{'input': ['1983.47'], 'contexts': {'groupings': ['accession']}}, {'input': ['Stage Left'], 'weight': 11, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:37:20-06:00,2021-04-22T22:44:47-05:00,
63,100072,artworks,https://api.artic.edu/api/v1/artworks/100072,False,Stage Fright,,"{'lqip': 'data:image/gif;base64,R0lGODlhCAAFAPUnAAsKAAQRAzE5Mi1AJVRAKEBSSk9WTm90VGhuZnR4bnh8copINIR5a4J+b4KCZYaGZoaMbZaIZc7Nx+Ph3+bk3enl3ejm3uPi4Onl4O3n4Ozp4vLu5/f07/r38fj58/r58/z69fv6+vn8+v7++//+/v7//v7+/////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAIAAUAAAYlQAzFIxp9OhlJARFxGBSVyYCwAAQElgvkwWgcEhpOyFQ6kUCbIAA7', 'width': 3000, 'height': 1766, 'alt_text': 'A work made of color lithograph on white wove paper.'}",1983.48,True,,1982.0,1982.0,1982,,,"Laddie John Dill (American, born 1943)
published by Landfall Press (American, founded 1970)",United States,282 × 600 mm (image); 415 × 713 mm (sheet),Color lithograph on white wove paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,37.6605,"{'h': 58, 'l': 53, 's': 88, 'percentage': 0.02654689473080014, 'population': 111}",,,,False,,,,,,Prints and Drawings,PC-13,34261.0,Laddie John Dill,[],[34261],['Laddie John Dill'],['PC-13'],['Prints and Drawings'],[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],2b46027a-1beb-0879-f466-14593d2367a7,[],[],[],[],[],[],[],[],"[{'input': ['1983.48'], 'contexts': {'groupings': ['accession']}}, {'input': ['Stage Fright'], 'weight': 8, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T18:14:31-06:00,2021-04-22T22:44:47-05:00,
64,100073,artworks,https://api.artic.edu/api/v1/artworks/100073,False,Stage Whispers,,"{'lqip': 'data:image/gif;base64,R0lGODlhCQAFAPUAABAPERYUFBgVERoXExgXGhkaHDQiDSkjFzQqGBUWIkozDUs9Ek5BFlhIFWpPDnlODXdLEmZXF4pzEv/DAP/pAJmTipaUkJeYmZ6dm6OdlJqfoaalo6qnoq2qpqKkraGmrqioqamoqq6rqLOupbOuprexqri2t7q6wsO+wtbSztfV09vY1NrY1QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAJAAUAAAYqwFToczKRRiLVRfFoLBCHwEYDmVAkiQKBgzE4IgyAYNBZgTyokqWSYQUBADs=', 'width': 3000, 'height': 1571, 'alt_text': 'A work made of color lithograph on paper.'}",1983.49,True,,1983.0,1983.0,1983,,,"Laddie John Dill
American, born 1943",United States,"25 × 49""",Color lithograph on paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,82.3378,"{'h': 50, 'l': 50, 's': 98, 'percentage': 0.15520640838383593, 'population': 577}",,,,False,,,,,,Prints and Drawings,PC-13,34261.0,Laddie John Dill,[],[34261],['Laddie John Dill'],['PC-13'],['Prints and Drawings'],[],"['lithograph', 'paper (fiber product)', '21st Century', 'print', 'prints and drawing']",TM-12913,21st Century,[],['TM-12913'],['21st Century'],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],b2b565b1-6da4-3d10-9e46-9be7515813dc,[],[],[],[],[],[],[],[],"[{'input': ['1983.49'], 'contexts': {'groupings': ['accession']}}, {'input': ['Stage Whispers'], 'weight': 8, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:38:22-06:00,2021-04-22T22:44:47-05:00,
65,100074,artworks,https://api.artic.edu/api/v1/artworks/100074,False,Stage Struck,,"{'lqip': 'data:image/gif;base64,R0lGODlhCAAFAPUAAAACAAIGABkaBFBFEJOMbJiQZp+bf6WTa6+nfaqnjLKtm7S0n764mcW/rsrJrtXEq8jGv+HdxOji3O3o4uzo4/Lt6fHv6vLu6vTy8PX08vf19Pj28fn38v769fr6+Pz7+////f///v///wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAIAAUAAAYkQAoGFCpuJJnHAZEwNCogAmAgCBQ6HMjCoWBELhaP6CMSaSZBADs=', 'width': 3000, 'height': 1766, 'alt_text': 'A work made of color soft ground etching, aquatint, and hand burnishing on white wove paper.'}",1983.50,True,,1982.0,1982.0,1982,,,"Laddie John Dill (American, born 1943)
published by Landfall Press (American, founded 1970)",United States,198 × 504 mm (image); 414 × 713 mm (sheet),"Color soft ground etching, aquatint, and hand burnishing on white wove paper",,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,51.3654,"{'h': 55, 'l': 52, 's': 94, 'percentage': 0.06672597864768684, 'population': 279}",,,,False,,,,,,Prints and Drawings,PC-13,34261.0,Laddie John Dill,[],[34261],['Laddie John Dill'],['PC-13'],['Prints and Drawings'],[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],baa9695a-af18-bcaf-dae3-0fc5986fd0fd,[],[],[],[],[],[],[],[],"[{'input': ['1983.50'], 'contexts': {'groupings': ['accession']}}, {'input': ['Stage Struck'], 'weight': 4, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T18:14:29-06:00,2021-04-22T22:44:47-05:00,
66,100075,artworks,https://api.artic.edu/api/v1/artworks/100075,False,Three Mile Island/Three Years Later,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAFpRKGlZNXpvQYFqO46EVYeAdpGFcJCHe52Te6KUfJeOg5uThZybjrmngb+vj7m0mcu+n8C1odjQvN7YyQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURYOQ0i0EIRwEESjI8E4QwUggAOw==', 'width': 2121, 'height': 3000, 'alt_text': 'A work made of color lithograph in four colors on white wove paper.'}",1983.51,True,,1983.0,1983.0,1982–1983,,,"William T. Wiley
American, born 1937",United States,965 × 686 mm,Color lithograph in four colors on white wove paper,,Gift of Norman and Stanley Freehling,,,,Web Basic,3.0,,,False,False,843,,False,False,60.0434,"{'h': 19, 'l': 46, 's': 86, 'percentage': 0.01293717706815703, 'population': 130}",,,,False,,,,,,Prints and Drawings,PC-13,40889.0,William T. Wiley,[],[40889],['William T. Wiley'],['PC-13'],['Prints and Drawings'],[None],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],0192b57b-c17b-0271-731e-f6a981d2c67c,[],[],[],[],[],[],[],[],"[{'input': ['1983.51'], 'contexts': {'groupings': ['accession']}}, {'input': ['Three Mile Island/Three Years Later'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:56:10-05:00,2021-02-09T20:38:38-06:00,2021-04-22T22:44:47-05:00,
